cohort,source_skill_id,source_skill_name,source_repo,target_skill_id,target_candidate,resolution,evidence_type,confidence,local_path,line_no,evidence_text
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/SKILL.md,125,npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-widget.ts <widget-name>
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/SKILL.md,142,npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-feature.ts order
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-entity.ts,11,* npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-entity.ts <entity-name>
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-entity.ts,12,* # Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-entity.ts product
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-entity.ts,401,"""Usage: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-entity.ts <entity-name>"","
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-entity.ts,404,"""Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-entity.ts product"","
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-feature.ts,10,* npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-feature.ts <feature-name>
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-feature.ts,11,* # Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-feature.ts user
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-feature.ts,962,"""Usage: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-feature.ts <feature-name>"","
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-feature.ts,965,"""Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-feature.ts user"","
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-widget.ts,11,* npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-widget.ts <widget-name>
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-widget.ts,12,* # Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-widget.ts dashboard
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-widget.ts,231,"""Usage: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-widget.ts <widget-name>"","
random,fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md,fsd-es-lite,fyuuki0jp/SourceDoc,,fsd-es-lite,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/fyuuki0jp-sourcedoc-claude-skills-fsd-es-lite-skill-md/content/scripts/scaffold-widget.ts,234,"""Example: npx tsx .claude/skills/fsd-es-lite/scripts/scaffold-widget.ts dashboard"","
random,jetaofgak-healthflowfinal-claude-skills-writing-plans-skill-md,writing-plans,Jetaofgak/HealthFlowFinal,,executing-plans,ambiguous,explicit_skill_reference,medium,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jetaofgak-healthflowfinal-claude-skills-writing-plans-skill-md/content/SKILL.md,32,> **For Claude:** REQUIRED SUB-SKILL: use executing-plans skill to implement this plan task-by-task.
random,jetaofgak-healthflowfinal-claude-skills-writing-plans-skill-md,writing-plans,Jetaofgak/HealthFlowFinal,,executing-plans,ambiguous,explicit_skill_reference,medium,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jetaofgak-healthflowfinal-claude-skills-writing-plans-skill-md/content/SKILL.md,91,"Ask user if they want to execute the plan now or later. If they want to execute it now, use executing-plans skill to execute the plan. If they want to execute it later, ask them to execute it later."
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,,neon-database-management,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/README.md,158,- [neon-database-management](../neon-database-management/SKILL.md) - Database env var management
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,,neon-database-management,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/SKILL.md,735,- **[neon-database-management](../neon-database-management/SKILL.md)** - DATABASE_URL management
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,jordinodejs-github-config-github-skills-nextjs16-proxy-middleware-skill-md,nextjs16-proxy-middleware,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/SKILL.md,734,- **[nextjs16-proxy-middleware](../nextjs16-proxy-middleware/SKILL.md)** - Middleware using env vars
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/MIGRATION.md,347,- [SKILL.md](./SKILL.md) - Complete v2 documentation
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/README.md,5,[![Version](https://img.shields.io/badge/version-2.0-blue.svg)](./SKILL.md)
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/README.md,79,- **[SKILL.md](./SKILL.md)** - Complete documentation with 10+ patterns
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,jordinodejs-github-config-github-skills-vercel-cli-management-skill-md,vercel-cli-management,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/README.md,157,- [vercel-cli-management](../vercel-cli-management/SKILL.md) - General Vercel CLI usage
random,jordinodejs-github-config-github-skills-vercel-env-sync-skill-md,vercel-env-sync,JordiNodeJS/.github-config,jordinodejs-github-config-github-skills-vercel-cli-management-skill-md,vercel-cli-management,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/jordinodejs-github-config-github-skills-vercel-env-sync-skill-md/content/SKILL.md,733,- **[vercel-cli-management](../vercel-cli-management/SKILL.md)** - General Vercel CLI usage
random,joshtol-emotive-engine-skills-bundle-optimizer-skill-md,bundle-optimizer,joshtol/emotive-engine,joshtol-emotive-engine-skills-performance-auditor-skill-md,performance-auditor,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/joshtol-emotive-engine-skills-bundle-optimizer-skill-md/content/SKILL.md,354,- [Performance Auditor Skill](../performance-auditor/SKILL.md)
random,josix-agent-flow-skills-team-decision-skill-md,team-decision,josix/agent-flow,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/josix-agent-flow-skills-team-decision-skill-md/content/examples/team-scenarios.md,432,- [SKILL.md](../SKILL.md) - Main team decision documentation
random,josix-agent-flow-skills-team-decision-skill-md,team-decision,josix/agent-flow,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/josix-agent-flow-skills-team-decision-skill-md/content/references/file-ownership-rules.md,403,- [SKILL.md](../SKILL.md) - Main team decision documentation
random,josix-agent-flow-skills-team-decision-skill-md,team-decision,josix/agent-flow,,skill.md,unresolved,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/josix-agent-flow-skills-team-decision-skill-md/content/references/parallelism-criteria.md,289,- [SKILL.md](../SKILL.md) - Main team decision documentation
random,kang-chen-agent-skills-skills-sync-skill-md,skills-sync,Kang-chen/Agent-skills,,these,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kang-chen-agent-skills-skills-sync-skill-md/content/SKILL.md,12,Use these skill-manager commands instead:
random,kazunori279-adk-streaming-guide-claude-skills-docs-lint-skill-md,docs-lint,kazunori279/adk-streaming-guide,,docs-lint,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kazunori279-adk-streaming-guide-claude-skills-docs-lint-skill-md/content/SKILL.md,18,.claude/skills/docs-lint/check-links.sh docs/part*.md
random,kazunori279-adk-streaming-guide-claude-skills-docs-lint-skill-md,docs-lint,kazunori279/adk-streaming-guide,,docs-lint,unresolved,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kazunori279-adk-streaming-guide-claude-skills-docs-lint-skill-md/content/SKILL.md,27,python3 .claude/skills/docs-lint/check-source-refs.py \
random,kellyson520-tg-one-agent-skills-skill-master-skill-md,skill-master,kellyson520/TG-ONE,,the,unresolved,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kellyson520-tg-one-agent-skills-skill-master-skill-md/content/SKILL.md,160,Use the Skill tool to trigger the skill:
random,kellyson520-tg-one-agent-skills-skill-master-skill-md,skill-master,kellyson520/TG-ONE,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kellyson520-tg-one-agent-skills-skill-master-skill-md/content/SKILL.md,154,**Goal**: Invoke the skill to complete the user's original task.
random,kellyson520-tg-one-agent-skills-skill-master-skill-md,skill-master,kellyson520/TG-ONE,,the,unresolved,workflow_invocation,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kellyson520-tg-one-agent-skills-skill-master-skill-md/content/SKILL.md,158,#### Step 4.1: Invoke the Skill
random,kitsune7-kitsune-settings-settings-claude-skills-ralph-skill-md,ralph,kitsune7/kitsune-settings,,ralph,ambiguous,skill_path_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kitsune7-kitsune-settings-settings-claude-skills-ralph-skill-md/content/SKILL.md,24,~/.claude/skills/ralph/ralph.sh [iterations] [project-name]
random,kuippa-onocoro-github-skills-documentation-loader-skill-md,documentation-loader,kuippa/OnoCoro,kuippa-onocoro-github-skills-make-skill-template-skill-md,make-skill-template,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kuippa-onocoro-github-skills-documentation-loader-skill-md/content/SKILL.md,302,- **[make-skill-template](../make-skill-template/SKILL.md)** — For creating new skills
random,kuippa-onocoro-github-skills-documentation-loader-skill-md,documentation-loader,kuippa/OnoCoro,kuippa-onocoro-github-skills-microsoft-code-reference-skill-md,microsoft-code-reference,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kuippa-onocoro-github-skills-documentation-loader-skill-md/content/SKILL.md,301,- **[microsoft-code-reference](../microsoft-code-reference/SKILL.md)** — For code validation
random,kuippa-onocoro-github-skills-documentation-loader-skill-md,documentation-loader,kuippa/OnoCoro,kuippa-onocoro-github-skills-microsoft-docs-skill-md,microsoft-docs,same_repo_unique,relative_skill_link,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/kuippa-onocoro-github-skills-documentation-loader-skill-md/content/SKILL.md,300,- **[microsoft-docs](../microsoft-docs/SKILL.md)** — For API research
random,laurigates-claude-plugins-health-plugin-skills-settings-configuration-skill-md,settings-configuration,laurigates/claude-plugins,laurigates-claude-plugins-hooks-plugin-skills-hooks-configuration-skill-md,hooks-configuration,same_repo_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/laurigates-claude-plugins-health-plugin-skills-settings-configuration-skill-md/content/SKILL.md,23,"| Debugging ""permission denied"" errors | Configuring hooks (use hooks-configuration skill) |"
random,laurigates-claude-plugins-health-plugin-skills-settings-configuration-skill-md,settings-configuration,laurigates/claude-plugins,vanman2024-dev-lifecycle-marketplace-archive-old-numbered-plugins-01-core-skills-mcp-configuration-skill-md,mcp-configuration,global_unique,explicit_skill_reference,high,/Users/tan/Desktop/RA3/skills_data/sampled_skills_1000/random/laurigates-claude-plugins-health-plugin-skills-settings-configuration-skill-md/content/SKILL.md,24,| Understanding settings hierarchy | Setting up MCP servers (use mcp-configuration skill) |
