cohort,skill_id,skill_name,script_relpath,script_ext,script_bytes,op_read,op_write,op_delete,op_exec,op_network,op_credentials_access,matched_ops,evidence_patterns
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,scripts/scan-auth.py,.py,19080,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,scripts/scan-code.py,.py,20561,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect,copy_move | exec=shell_interpreter"
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,scripts/scan-logs.py,.py,17074,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect,copy_move | exec=shell_interpreter"
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,scripts/scan-response.py,.py,17276,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect | exec=shell_interpreter"
random,1mangesh1-hipaa-guardian-skills-hipaa-guardian-skill-md,hipaa-guardian,scripts/validate-controls.sh,.sh,11143,1,1,1,0,0,1,read;write;delete;credentials_access,read=shell_cat | write=shell_redirect | delete=shell_rm | credentials_access=credential_words
random,333-333-333-agents-skills-go-resilience-skill-md,go-resilience,assets/circuit_breaker.go,.go,2444,0,1,0,0,0,0,write,write=shell_redirect
random,333-333-333-agents-skills-go-resilience-skill-md,go-resilience,assets/resilience_test.go,.go,3198,0,0,0,1,0,0,exec,exec=shell_interpreter
random,333-333-333-agents-skills-go-resilience-skill-md,go-resilience,assets/resilient_sender.go,.go,2312,0,0,0,1,0,0,exec,exec=shell_interpreter
random,333-333-333-agents-skills-go-resilience-skill-md,go-resilience,assets/retry.go,.go,1444,0,1,0,0,0,0,write,write=shell_redirect
random,90le-openclaw-skills-hub-skills-automation-workflow-skill-md,workflow,workflow.sh,.sh,9743,1,1,1,1,0,0,read;write;delete;exec,"read=shell_cat | write=shell_redirect,mkdir,copy_move | delete=shell_rm | exec=shell_interpreter"
random,92bilal26-taskpilotai-claude-skills-ai-collaborate-teaching-skill-md,ai-collaborate-teaching,scripts/assess-ai-integration.py,.py,13389,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,92bilal26-taskpilotai-claude-skills-ai-collaborate-teaching-skill-md,ai-collaborate-teaching,scripts/validate-prompts.py,.py,14070,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,adaptationio-skrillz-claude-skills-ac-state-tracker-skill-md,ac-state-tracker,scripts/state_tracker.py,.py,17781,1,1,1,1,0,0,read;write;delete;exec,"read=python_json_load | write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | delete=js_unlink | exec=python_subprocess"
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,scripts/traceability_validator.py,.py,14437,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,validate.bat,.bat,798,0,0,0,1,0,0,exec,exec=shell_interpreter
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,validate.sh,.sh,943,0,0,0,1,0,0,exec,exec=shell_interpreter
random,adrianpuiu-specification-document-generator-specification-architect-skill-md,specification-architect,validate_specifications.py,.py,5786,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_json_dump,shell_redirect | exec=shell_interpreter"
random,akornmeier-claude-config-skills-mcp-builder-skill-md,mcp-builder,scripts/connections.py,.py,4875,0,1,0,0,0,0,write,write=shell_redirect
random,akornmeier-claude-config-skills-mcp-builder-skill-md,mcp-builder,scripts/evaluation.py,.py,12579,0,1,0,1,0,1,write;exec;credentials_access,"write=python_write_text,python_json_dump,shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,alchimie-di-circe-extractor-desktop-app-analyze-skill-analyze-electron-scaffold-skill-md,electron-scaffold,scripts/scaffold.sh,.sh,10473,1,1,0,1,0,0,read;write;exec,"read=js_read_file,shell_cat | write=js_write_file,shell_redirect,mkdir | exec=shell_interpreter"
random,alexanderjamesmcleod-makecents-src-skills-automation-new-hook-skill-skill-md,new-hook,scripts/main.sh,.sh,5816,1,1,0,0,0,0,read;write,"read=shell_cat | write=shell_redirect,mkdir"
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,ooxml/scripts/pack.py,.py,5596,1,1,1,1,0,0,read;write;delete;exec,"read=python_open_read | write=python_open_write,mkdir,copy_move | delete=js_unlink | exec=python_subprocess,shell_interpreter"
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,ooxml/scripts/unpack.py,.py,1037,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,shell_redirect,mkdir | exec=shell_interpreter"
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,ooxml/scripts/validate.py,.py,1959,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,scripts/__init__.py,.py,65,0,0,0,1,0,0,exec,exec=shell_interpreter
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,scripts/document.py,.py,50409,1,1,1,1,0,0,read;write;delete;exec,"read=shell_cat | write=shell_redirect,copy_move | delete=python_remove | exec=shell_interpreter"
random,alijilani-dev-claude-cloud-native-ai-12-kubernetes-rolebinding-clusterrolebinding-2-kubernetes-clusterrolebinding-cloud-native-dev-environment-claude-skills-resume-optimizer-claude-skills-docx-skill-md,docx,scripts/utilities.py,.py,13694,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_write_text,shell_redirect,copy_move | exec=shell_interpreter"
random,alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md,senior-prompt-engineer,scripts/agent_orchestrator.py,.py,20488,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md,senior-prompt-engineer,scripts/prompt_optimizer.py,.py,17862,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,alirezarezvani-claude-skills-engineering-team-senior-prompt-engineer-skill-md,senior-prompt-engineer,scripts/rag_evaluator.py,.py,20362,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,python_json_dump,shell_redirect | exec=shell_interpreter"
random,alongor666-chexianduoweifenxi-claude-skills-skill-quality-validator-skill-md,skill-quality-validator,scripts/check_skill.py,.py,16518,1,1,1,1,0,0,read;write;delete;exec,read=python_read_text | write=shell_redirect | delete=python_remove | exec=shell_interpreter
random,alonw0-skill-score-malicious-skill-skill-md,malicious-skill,scripts/deploy.sh,.sh,358,1,0,0,0,1,1,read;network;credentials_access,read=shell_cat | network=shell_http | credentials_access=credential_words
random,alsk1992-cloddsbot-src-skills-bundled-credentials-skill-md,credentials,index.ts,.ts,5301,0,1,0,0,0,1,write;credentials_access,write=shell_redirect | credentials_access=credential_words
random,amo-tech-ai-skybox-gamehub-claude-skills-chrome-dev-skill-skill-md,chrome-devtools-automation,skill-handler.ts,.ts,8592,0,1,0,0,0,0,write,write=shell_redirect
random,ap3x-dev-ag3nt-skills-app-launcher-skill-md,app-launcher,scripts/app_control.py,.py,11350,0,1,0,1,0,0,write;exec,"write=python_json_dump,shell_redirect | exec=python_subprocess,shell_interpreter"
random,arustydev-ai-context-context-legacy-skills-confidence-check-skill-md,confidence-check,confidence.ts,.ts,5052,0,1,0,0,0,0,write,write=shell_redirect
random,asisaga-theme-asisaga-com-github-skills-documentation-manager-agent-skill-md,documentation-manager-agent,scripts/check-doc-metadata.sh,.sh,6231,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,asisaga-theme-asisaga-com-github-skills-documentation-manager-agent-skill-md,documentation-manager-agent,scripts/detect-doc-redundancy.sh,.sh,5724,1,1,1,1,0,0,read;write;delete;exec,"read=shell_cat | write=shell_redirect,copy_move | delete=shell_rm | exec=shell_interpreter"
random,asisaga-theme-asisaga-com-github-skills-documentation-manager-agent-skill-md,documentation-manager-agent,scripts/validate-doc-links.sh,.sh,3609,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,asisaga-theme-asisaga-com-github-skills-documentation-manager-agent-skill-md,documentation-manager-agent,scripts/validate-doc-structure.sh,.sh,5115,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,examples/complete_voice_engine.py,.py,14522,0,1,0,0,0,0,write,write=shell_redirect
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,examples/gemini_agent_example.py,.py,8104,0,1,0,0,0,0,write,write=shell_redirect
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,examples/interrupt_system_example.py,.py,11298,0,1,0,0,0,0,write,write=shell_redirect
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,templates/base_worker_template.py,.py,5427,0,1,0,0,0,0,write,write=shell_redirect
random,atilamedeiros-skills-voice-ai-engine-development-skill-md,voice-ai-engine-development,templates/multi_provider_factory_template.py,.py,10509,0,0,0,0,0,1,credentials_access,credentials_access=credential_words
random,avayne2-skills-react-colocation-skill-md,react-colocation,scripts/generate-component.js,.js,7863,1,1,0,1,1,0,read;write;exec;network,"read=js_read_file | write=js_write_file,shell_redirect,copy_move | exec=shell_interpreter | network=js_fetch"
random,awakehsh-awesome-agent-tools-skills-system-prompt-architect-skill-md,system-prompt-architect,scripts/export_prompt.py,.py,5352,0,1,0,1,0,0,write;exec,"write=python_open_write,python_json_dump,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
random,azure99-skill-creator-skills-skill-creator-skill-md,skill-creator,scripts/init_skill.py,.py,5988,0,1,0,1,0,0,write;exec,"write=python_write_text,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
random,azure99-skill-creator-skills-skill-creator-skill-md,skill-creator,scripts/package_skill.py,.py,2627,0,1,0,1,0,0,write;exec,write=mkdir | exec=shell_interpreter
random,azure99-skill-creator-skills-skill-creator-skill-md,skill-creator,scripts/quick_validate.py,.py,4649,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,bbmorten-morzer-github-skills-skill-creator-skill-md,skill-creator,scripts/init_skill.py,.py,10863,0,1,0,1,0,0,write;exec,"write=python_write_text,shell_redirect,mkdir,copy_move | exec=shell_interpreter"
random,bbmorten-morzer-github-skills-skill-creator-skill-md,skill-creator,scripts/package_skill.py,.py,3288,0,1,0,1,0,0,write;exec,"write=shell_redirect,mkdir | exec=shell_interpreter"
random,bbmorten-morzer-github-skills-skill-creator-skill-md,skill-creator,scripts/quick_validate.py,.py,3523,1,1,0,1,0,0,read;write;exec,read=python_read_text | write=shell_redirect | exec=shell_interpreter
random,bdambrosio-cognitive-workbench-src-world-tools-minecraft-mc-unequip-skill-md,mc-unequip,tool.py,.py,2638,0,0,0,0,1,0,network,network=python_requests
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/pack.py,.py,5538,0,1,1,1,0,0,write;delete;exec,"write=python_open_write,mkdir,copy_move | delete=js_unlink | exec=python_subprocess,shell_interpreter"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/unpack.py,.py,1038,1,1,0,1,0,0,read;write;exec,"read=python_read_text | write=python_write_text,shell_redirect,mkdir | exec=shell_interpreter"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validate.py,.py,1943,0,1,0,1,0,0,write;exec,write=shell_redirect | exec=shell_interpreter
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validation/__init__.py,.py,336,0,0,0,0,0,0,,
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validation/base.py,.py,38383,1,1,1,0,0,0,read;write;delete,"read=python_open_read | write=shell_redirect,copy_move | delete=js_unlink"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validation/docx.py,.py,9368,0,1,0,0,0,0,write,write=shell_redirect
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validation/pptx.py,.py,11718,0,1,0,0,0,0,write,"write=shell_redirect,copy_move"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,ooxml/scripts/validation/redlining.py,.py,10957,0,1,1,1,0,0,write;delete;exec,"write=python_write_text,shell_redirect | delete=js_unlink | exec=python_subprocess"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,scripts/__init__.py,.py,65,0,0,0,1,0,0,exec,exec=shell_interpreter
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,scripts/document.py,.py,49617,1,1,1,1,0,0,read;write;delete;exec,"read=shell_cat | write=shell_redirect,copy_move | delete=python_remove | exec=shell_interpreter"
random,benchflow-ai-skillsbench-tasks-no-skills-organize-messy-files-environment-skills-docx-skill-md,docx,scripts/utilities.py,.py,13460,1,1,0,1,0,0,read;write;exec,"read=python_open_read | write=python_write_text,shell_redirect,copy_move | exec=shell_interpreter"
random,bl1nk-bot-agent-library-gemini-skills-ui-ux-pro-max-skill-md,ui-ux-pro-max,scripts/core.py,.py,10227,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read,python_csv_reader | write=shell_redirect | exec=shell_interpreter | credentials_access=credential_words"
random,bl1nk-bot-agent-library-gemini-skills-ui-ux-pro-max-skill-md,ui-ux-pro-max,scripts/design_system.py,.py,43614,1,1,0,1,0,1,read;write;exec;credentials_access,"read=python_open_read,python_csv_reader | write=python_open_write,shell_redirect,mkdir,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,bl1nk-bot-agent-library-gemini-skills-ui-ux-pro-max-skill-md,ui-ux-pro-max,scripts/search.py,.py,5478,0,1,0,1,0,1,write;exec;credentials_access,"write=python_json_dump,shell_redirect,copy_move | exec=shell_interpreter | credentials_access=credential_words"
random,blockscout-mcp-server-claude-skills-test-guided-tool-run-skill-md,test-guided-tool-run,scripts/find_test.py,.py,3829,1,1,0,1,0,0,read;write;exec,read=shell_cat | write=shell_redirect | exec=shell_interpreter
random,bluefishs-ck-missive-claude-skills-shared-shared-superpowers-writing-skills-skill-md,writing-skills,render-graphs.js,.js,4879,1,1,0,1,0,0,read;write;exec,"read=js_read_file | write=js_write_file,shell_redirect,copy_move | exec=python_exec,js_child_process,shell_interpreter"
random,c0ntr0lledcha0s-logseq-template-graph-claude-skills-module-health-skill-md,module-health,scripts/health-check.ps1,.ps1,7025,0,0,0,0,0,0,,
